names,scores,logfoldchanges,pvals,pvals_adj
TRBV14,0.0,0.0,1.0,1.0
RP11-760D2.11,0.0,0.0,1.0,1.0
TRBV15,0.0,0.0,1.0,1.0
ABC7-481722F1.2,0.0,0.0,1.0,1.0
TRBV7-5,0.0,0.0,1.0,1.0
XX-C2158C6.3,0.0,0.0,1.0,1.0
TRBV16,0.0,0.0,1.0,1.0
TRBV17,0.0,0.0,1.0,1.0
HRASLS2,0.0,0.0,1.0,1.0
TRBV18,0.0,0.0,1.0,1.0
XX-C2158C6.1,0.0,0.0,1.0,1.0
XX-C2158C12.1,0.0,0.0,1.0,1.0
MS4A3,0.0,0.0,1.0,1.0
KRTAP5-10,0.0,0.0,1.0,1.0
TRBV20-1,0.0,0.0,1.0,1.0
RP11-760D2.5,0.0,0.0,1.0,1.0
KRTAP5-11,0.0,0.0,1.0,1.0
RP5-894D12.4,0.0,0.0,1.0,1.0
RP11-167J8.3,0.0,0.0,1.0,1.0
LINC01624,0.0,0.0,1.0,1.0
TRBV21-1,0.0,0.0,1.0,1.0
CYP2W1,0.0,0.0,1.0,1.0
TRBV22-1,0.0,0.0,1.0,1.0
AP003774.4,0.0,0.0,1.0,1.0
RP5-894D12.5,0.0,,1.0,1.0
RP5-1086L22.1,0.0,0.0,1.0,1.0
C7orf62,0.0,0.0,1.0,1.0
TRBV12-5,0.0,0.0,1.0,1.0
AC093627.8,0.0,0.0,1.0,1.0
ZNF716,0.0,0.0,1.0,1.0
TRBV5-7,0.0,0.0,1.0,1.0
AC147651.5,0.0,0.0,1.0,1.0
KRTAP5-7,0.0,0.0,1.0,1.0
TRBV7-6,0.0,0.0,1.0,1.0
HRAT92,0.0,0.0,1.0,1.0
KRTAP5-8,0.0,0.0,1.0,1.0
TRBV5-6,0.0,0.0,1.0,1.0
RP11-760D2.1,0.0,0.0,1.0,1.0
AC147651.1,0.0,0.0,1.0,1.0
TRBV6-8,0.0,0.0,1.0,1.0
WI2-2373I1.2,0.0,0.0,1.0,1.0
TRBV7-7,0.0,0.0,1.0,1.0
KRTAP5-9,0.0,0.0,1.0,1.0
RP4-778K6.3,0.0,0.0,1.0,1.0
TRBV7-9,0.0,0.0,1.0,1.0
AC093627.9,0.0,0.0,1.0,1.0
TRBV13,0.0,0.0,1.0,1.0
AC093627.12,0.0,0.0,1.0,1.0
TRBV5-5,0.0,0.0,1.0,1.0
TRBV10-3,0.0,0.0,1.0,1.0
AC093627.11,0.0,0.0,1.0,1.0
RP11-90P13.1,0.0,0.0,1.0,1.0
AC093627.10,0.0,0.0,1.0,1.0
TRBV11-3,0.0,0.0,1.0,1.0
AC002383.2,0.0,0.0,1.0,1.0
TRBV12-3,0.0,0.0,1.0,1.0
RP5-1121E10.2,0.0,0.0,1.0,1.0
TRBV12-4,0.0,0.0,1.0,1.0
STEAP2,0.0,0.0,1.0,1.0
ZNF804B,0.0,0.0,1.0,1.0
RP11-302L19.3,0.0,0.0,1.0,1.0
TRBV23-1,0.0,0.0,1.0,1.0
RP1-125N5.2,0.0,0.0,1.0,1.0
XXyac-YX65C7_A.2,0.0,0.0,1.0,1.0
RP11-417E7.2,0.0,0.0,1.0,1.0
RP3-495K2.1,0.0,0.0,1.0,1.0
RP3-495K2.2,0.0,0.0,1.0,1.0
TMEM130,0.0,0.0,1.0,1.0
AC104057.1,0.0,0.0,1.0,1.0
ZNF479,0.0,0.0,1.0,1.0
RP3-495K2.3,0.0,0.0,1.0,1.0
AC002064.5,0.0,0.0,1.0,1.0
MS4A2,0.0,0.0,1.0,1.0
CHRM1,0.0,0.0,1.0,1.0
RP11-1217F2.15,0.0,0.0,1.0,1.0
FOLR3,0.0,0.0,1.0,1.0
RP1-39J2.1,0.0,0.0,1.0,1.0
KPNA7,0.0,0.0,1.0,1.0
RP11-503C24.4,0.0,0.0,1.0,1.0
TRBJ1-2,0.0,0.0,1.0,1.0
LHFPL3,0.0,0.0,1.0,1.0
RP11-503C24.3,0.0,0.0,1.0,1.0
NPTX2,0.0,0.0,1.0,1.0
RP11-114G11.5,0.0,0.0,1.0,1.0
RP11-736I10.1,0.0,0.0,1.0,1.0
TCN1,0.0,0.0,1.0,1.0
RP11-307C18.1,0.0,0.0,1.0,1.0
TRBJ1-3,0.0,0.0,1.0,1.0
RP11-503C24.2,0.0,0.0,1.0,1.0
TRBJ1-4,0.0,0.0,1.0,1.0
RP11-251G23.5,0.0,0.0,1.0,1.0
XXyac-YX65C7_A.3,0.0,0.0,1.0,1.0
SHANK2-AS3,0.0,0.0,1.0,1.0
TRBJ1-1,0.0,0.0,1.0,1.0
TRBV6-7,0.0,0.0,1.0,1.0
TRBV24-1,0.0,0.0,1.0,1.0
RP11-302L19.1,0.0,0.0,1.0,1.0
RP1-182D15.2,0.0,0.0,1.0,1.0
AC118758.1,0.0,0.0,1.0,1.0
TRBV25-1,0.0,0.0,1.0,1.0
TRBVA,0.0,0.0,1.0,1.0
AC073957.15,0.0,0.0,1.0,1.0
TRBV26,0.0,0.0,1.0,1.0
LINC00574,0.0,0.0,1.0,1.0
LINC00242,0.0,0.0,1.0,1.0
OOSP2,0.0,0.0,1.0,1.0
DEFB108B,0.0,0.0,1.0,1.0
AC002064.4,0.0,0.0,1.0,1.0
RPS6KA2-AS1,0.0,0.0,1.0,1.0
TRBVB,0.0,0.0,1.0,1.0
TRBV27,0.0,0.0,1.0,1.0
TRBV28,0.0,0.0,1.0,1.0
RP1-266L20.4,0.0,0.0,1.0,1.0
RP1-266L20.2,0.0,0.0,1.0,1.0
TRBV29-1,0.0,0.0,1.0,1.0
PRSS2,0.0,0.0,1.0,1.0
PRSS1,0.0,0.0,1.0,1.0
TRBD1,0.0,0.0,1.0,1.0
RP13-580B18.4,0.0,0.0,1.0,1.0
RP1-137D17.2,0.0,0.0,1.0,1.0
RP1-137D17.1,0.0,0.0,1.0,1.0
RP11-325F22.2,0.0,0.0,1.0,1.0
CDC42BPG,0.0,0.0,1.0,1.0
MYL7,0.0,0.0,1.0,1.0
RP1-168L15.5,0.0,0.0,1.0,1.0
RP11-472G23.10,0.0,0.0,1.0,1.0
SLC22A6,0.0,0.0,1.0,1.0
RP11-148K1.12,0.0,0.0,1.0,1.0
RP1-12G14.9,0.0,0.0,1.0,1.0
RP1-12G14.7,0.0,0.0,1.0,1.0
LINC01005,0.0,0.0,1.0,1.0
RP11-350J20.12,0.0,0.0,1.0,1.0
RP11-132A1.3,0.0,0.0,1.0,1.0
RAET1E-AS1,0.0,0.0,1.0,1.0
RAET1E,0.0,0.0,1.0,1.0
SLC22A11,0.0,0.0,1.0,1.0
RAET1E-AS1-1,0.0,0.0,1.0,1.0
RAET1G,0.0,0.0,1.0,1.0
ASIC3,0.0,0.0,1.0,1.0
AC003092.2,0.0,0.0,1.0,1.0
RAET1L,0.0,0.0,1.0,1.0
RP1-12G14.5,0.0,0.0,1.0,1.0
RP11-321E8.4,0.0,0.0,1.0,1.0
RP11-809N8.2,0.0,0.0,1.0,1.0
IQCA1L,0.0,0.0,1.0,1.0
RP11-631F7.1,0.0,0.0,1.0,1.0
RP11-707G14.1,0.0,0.0,1.0,1.0
UST,0.0,0.0,1.0,1.0
RP11-456I15.2,0.0,0.0,1.0,1.0
RP5-1070G24.2,0.0,0.0,1.0,1.0
RP4-548D19.3,0.0,0.0,1.0,1.0
UST-AS1,0.0,0.0,1.0,1.0
RP1-111D6.2,0.0,0.0,1.0,1.0
RP11-162J8.3,0.0,0.0,1.0,1.0
ASB10,0.0,0.0,1.0,1.0
GBX1,0.0,0.0,1.0,1.0
RP1-111D6.3,0.0,0.0,1.0,1.0
RP11-809N8.4,0.0,0.0,1.0,1.0
SLC22A8,0.0,0.0,1.0,1.0
RP11-132A1.4,0.0,0.0,1.0,1.0
KCNH2,0.0,0.0,1.0,1.0
CTD-2531D15.4,0.0,0.0,1.0,1.0
AOC1,0.0,0.0,1.0,1.0
AC003092.1,0.0,0.0,1.0,1.0
CTA-305I2.1,0.0,0.0,1.0,1.0
SLC22A12,0.0,0.0,1.0,1.0
RP4-584D14.5,0.0,0.0,1.0,1.0
RP1-297M16.2,0.0,0.0,1.0,1.0
RP11-800A3.2,0.0,0.0,1.0,1.0
GLYATL1P3,0.0,0.0,1.0,1.0
RP11-545G3.1,0.0,0.0,1.0,1.0
RP11-831H9.11,0.0,0.0,1.0,1.0
ESR1,0.0,0.0,1.0,1.0
AC006378.2,0.0,0.0,1.0,1.0
AC002076.10,0.0,0.0,1.0,1.0
RP11-728K20.2,0.0,0.0,1.0,1.0
RP11-395B7.4,0.0,0.0,1.0,1.0
RP11-728K20.3,0.0,0.0,1.0,1.0
CTA-339C12.1,0.0,0.0,1.0,1.0
AC004953.1,0.0,0.0,1.0,1.0
RP4-584D14.6,0.0,0.0,1.0,1.0
GLYATL1,0.0,0.0,1.0,1.0
ULBP3,0.0,0.0,1.0,1.0
COL26A1,0.0,0.0,1.0,1.0
PPP1R14C,0.0,0.0,1.0,1.0
GLYATL2,0.0,0.0,1.0,1.0
IYD,0.0,,1.0,1.0
GIMAP1-GIMAP5,0.0,0.0,1.0,1.0
LINC01007,0.0,0.0,1.0,1.0
MYL10,0.0,0.0,1.0,1.0
RP11-136K14.3,0.0,0.0,1.0,1.0
RP1-292B18.3,0.0,0.0,1.0,1.0
AP000438.2,0.0,0.0,1.0,1.0
RP1-292B18.4,0.0,0.0,1.0,1.0
RP11-780O24.2,0.0,0.0,1.0,1.0
RP11-142C4.6,0.0,0.0,1.0,1.0
RP4-555L14.4,0.0,0.0,1.0,1.0
RP11-631F7.2,0.0,0.0,1.0,1.0
ZNF735,0.0,0.0,1.0,1.0
CRYGN,0.0,0.0,1.0,1.0
VGF,0.0,0.0,1.0,1.0
RP11-753B14.1,0.0,0.0,1.0,1.0
RP11-440G9.1,0.0,0.0,1.0,1.0
RP1-67K17.3,0.0,0.0,1.0,1.0
AC008060.7,0.0,0.0,1.0,1.0
RP1-67K17.4,0.0,0.0,1.0,1.0
BLACE,0.0,0.0,1.0,1.0
RP11-439L18.2,0.0,0.0,1.0,1.0
AC099552.2,0.0,0.0,1.0,1.0
AC099552.3,0.0,0.0,1.0,1.0
LINC01277,0.0,0.0,1.0,1.0
RP1-45I4.3,0.0,0.0,1.0,1.0
CNTF,0.0,0.0,1.0,1.0
AC099552.4,0.0,0.0,1.0,1.0
HTR5A,0.0,0.0,1.0,1.0
GJE1,0.0,0.0,1.0,1.0
RP11-137J7.2,0.0,0.0,1.0,1.0
SLC22A25,0.0,0.0,1.0,1.0
RP5-899B16.2,0.0,0.0,1.0,1.0
AP005273.1,0.0,0.0,1.0,1.0
LINC01625,0.0,0.0,1.0,1.0
RP11-328P23.4,0.0,0.0,1.0,1.0
RP5-899B16.1,0.0,0.0,1.0,1.0
EN2,0.0,0.0,1.0,1.0
AC008060.8,0.0,0.0,1.0,1.0
SLC22A10,0.0,0.0,1.0,1.0
NMBR,0.0,0.0,1.0,1.0
GS1-293C5.1,0.0,0.0,1.0,1.0
MUC17,0.0,0.0,1.0,1.0
RP3-332B22.1,0.0,0.0,1.0,1.0
CMB9-55A18.1,0.0,0.0,1.0,1.0
RP3-460G2.2,0.0,0.0,1.0,1.0
RP11-63E9.1,0.0,0.0,1.0,1.0
HTR5A-AS1,0.0,0.0,1.0,1.0
RP11-5C23.2,0.0,0.0,1.0,1.0
RP1-45I4.2,0.0,0.0,1.0,1.0
GALNTL5,0.0,0.0,1.0,1.0
LINC01287,0.0,0.0,1.0,1.0
ADGB,0.0,0.0,1.0,1.0
SLC22A24,0.0,0.0,1.0,1.0
RP11-497D6.3,0.0,0.0,1.0,1.0
RP5-981O7.2,0.0,0.0,1.0,1.0
RP11-497D6.5,0.0,0.0,1.0,1.0
DNAJB13,0.0,0.0,1.0,1.0
DPP6,0.0,0.0,1.0,1.0
RP11-796I2.1,0.0,0.0,1.0,1.0
ZNF679,0.0,0.0,1.0,1.0
RP11-307P5.1,0.0,0.0,1.0,1.0
ASB4,0.0,0.0,1.0,1.0
RP11-307P5.2,0.0,0.0,1.0,1.0
RP11-242F11.2,0.0,0.0,1.0,1.0
RP11-715G15.1,0.0,0.0,1.0,1.0
RP5-1048B16.1,0.0,0.0,1.0,1.0
PHACTR2-AS1,0.0,0.0,1.0,1.0
AC006019.3,0.0,0.0,1.0,1.0
RP3-468K18.5,0.0,0.0,1.0,1.0
RP11-632K5.3,0.0,0.0,1.0,1.0
RP3-468K18.7,0.0,0.0,1.0,1.0
RP11-476H24.1,0.0,0.0,1.0,1.0
ZC2HC1B,0.0,0.0,1.0,1.0
AC006019.4,0.0,0.0,1.0,1.0
RP1-91J24.3,0.0,0.0,1.0,1.0
MOGAT3,0.0,0.0,1.0,1.0
HRASLS5,0.0,0.0,1.0,1.0
RP11-167N4.2,0.0,0.0,1.0,1.0
NAT16,0.0,0.0,1.0,1.0
RP3-466P17.2,0.0,0.0,1.0,1.0
AL023806.1,0.0,0.0,1.0,1.0
GRM1,0.0,0.0,1.0,1.0
RP3-443C4.2,0.0,0.0,1.0,1.0
RP11-445N20.3,0.0,0.0,1.0,1.0
ATP6V0E2-AS1,0.0,0.0,1.0,1.0
ERVW-1,0.0,,1.0,1.0
TAS2R60,0.0,0.0,1.0,1.0
RP11-340I6.7,0.0,0.0,1.0,1.0
EPHA1,0.0,0.0,1.0,1.0
RP1-81D8.3,0.0,0.0,1.0,1.0
RP11-235G24.1,0.0,0.0,1.0,1.0
OR4D11,0.0,0.0,1.0,1.0
AC079355.1,0.0,0.0,1.0,1.0
RP11-235G24.3,0.0,0.0,1.0,1.0
RP3-428L16.1,0.0,0.0,1.0,1.0
CTB-111F10.1,0.0,0.0,1.0,1.0
PARK2,0.0,,1.0,1.0
PACRG-AS2,0.0,0.0,1.0,1.0
PACRG-AS3,0.0,0.0,1.0,1.0
RP11-142A5.1,0.0,0.0,1.0,1.0
PACRG-AS1,0.0,0.0,1.0,1.0
BHLHA15,0.0,0.0,1.0,1.0
OCM2,0.0,0.0,1.0,1.0
SLC22A3,0.0,0.0,1.0,1.0
CTAGE6,0.0,0.0,1.0,1.0
OR2F2,0.0,0.0,1.0,1.0
PNLDC1,0.0,0.0,1.0,1.0
RP11-514P8.7,0.0,0.0,1.0,1.0
RP1-249F5.3,0.0,0.0,1.0,1.0
AIRN,0.0,0.0,1.0,1.0
LINC01537,0.0,0.0,1.0,1.0
DLX6,0.0,0.0,1.0,1.0
RP1-276N6.2,0.0,0.0,1.0,1.0
DLX5,0.0,0.0,1.0,1.0
CYP51A1-AS1,0.0,0.0,1.0,1.0
SLC22A1,0.0,0.0,1.0,1.0
CTAGE15,0.0,0.0,1.0,1.0
SLC22A2,0.0,0.0,1.0,1.0
GPHA2,0.0,0.0,1.0,1.0
RP1-230L10.1,0.0,0.0,1.0,1.0
OR4D9,0.0,0.0,1.0,1.0
RP11-563K23.1,0.0,0.0,1.0,1.0
TAS2R39,0.0,0.0,1.0,1.0
RP11-864I4.3,0.0,0.0,1.0,1.0
RP11-340I6.3,0.0,0.0,1.0,1.0
RP11-459F1.2,0.0,0.0,1.0,1.0
T,0.0,0.0,1.0,1.0
RP4-655C5.4,0.0,0.0,1.0,1.0
RP11-556I13.2,0.0,0.0,1.0,1.0
PIP,0.0,0.0,1.0,1.0
RP11-7N14.1,0.0,0.0,1.0,1.0
RP4-655C5.9,0.0,0.0,1.0,1.0
SPDYE2,0.0,0.0,1.0,1.0
PRR18,0.0,0.0,1.0,1.0
RP11-45F15.2,0.0,0.0,1.0,1.0
RP11-514P8.6,0.0,0.0,1.0,1.0
MUC12,0.0,0.0,1.0,1.0
TAS2R40,0.0,0.0,1.0,1.0
LINC00602,0.0,0.0,1.0,1.0
FAM131B,0.0,0.0,1.0,1.0
AP000442.1,0.0,0.0,1.0,1.0
RP1-155D22.2,0.0,0.0,1.0,1.0
RP11-115N4.1,0.0,0.0,1.0,1.0
AP000442.4,0.0,0.0,1.0,1.0
CLCN1,0.0,0.0,1.0,1.0
RP1-155D22.1,0.0,0.0,1.0,1.0
BAIAP2L1,0.0,0.0,1.0,1.0
RP11-340I6.1,0.0,0.0,1.0,1.0
AC073342.12,0.0,0.0,1.0,1.0
RP11-347L18.1,0.0,0.0,1.0,1.0
RP11-300M24.1,0.0,0.0,1.0,1.0
C6orf118,0.0,0.0,1.0,1.0
OR10V1,0.0,0.0,1.0,1.0
RP11-252P19.1,0.0,0.0,1.0,1.0
LINC00473,0.0,0.0,1.0,1.0
LGALS12,0.0,0.0,1.0,1.0
RP11-169D4.2,0.0,0.0,1.0,1.0
RP4-751H13.7,0.0,0.0,1.0,1.0
RP3-393E18.2,0.0,0.0,1.0,1.0
NOX3,0.0,0.0,1.0,1.0
RP11-514P8.2,0.0,0.0,1.0,1.0
ARAP1-AS1,0.0,0.0,1.0,1.0
RP11-518I13.1,0.0,0.0,1.0,1.0
RP11-230C9.4,0.0,0.0,1.0,1.0
OR5AN1,0.0,0.0,1.0,1.0
CNTNAP2,0.0,0.0,1.0,1.0
AC006007.1,0.0,0.0,1.0,1.0
RP11-340I6.8,0.0,0.0,1.0,1.0
RP11-230C9.2,0.0,0.0,1.0,1.0
GNGT1,0.0,0.0,1.0,1.0
RP11-230C9.3,0.0,0.0,1.0,1.0
AP001092.4,0.0,0.0,1.0,1.0
NOBOX,0.0,0.0,1.0,1.0
OR2A1,0.0,0.0,1.0,1.0
ARAP1-AS2,0.0,0.0,1.0,1.0
C7orf33,0.0,0.0,1.0,1.0
RP1-257I9.2,0.0,0.0,1.0,1.0
RP11-667F9.2,0.0,0.0,1.0,1.0
RP3-398G3.5,0.0,0.0,1.0,1.0
NANOGP11,0.0,0.0,1.0,1.0
RP11-831H9.3,0.0,0.0,1.0,1.0
SPDYE6,0.0,0.0,1.0,1.0
RP1-200K18.1,0.0,0.0,1.0,1.0
RP11-800A3.3,0.0,0.0,1.0,1.0
RP1-101K10.6,0.0,0.0,1.0,1.0
CLDN20,0.0,0.0,1.0,1.0
RP11-1036E20.9,0.0,0.0,1.0,1.0
RP11-306O13.1,0.0,0.0,1.0,1.0
RP11-475C16.2,0.0,0.0,1.0,1.0
RP11-143I21.1,0.0,0.0,1.0,1.0
OPRM1,0.0,0.0,1.0,1.0
AC004941.3,0.0,0.0,1.0,1.0
CTAGE8,0.0,0.0,1.0,1.0
RP1-137K2.2,0.0,0.0,1.0,1.0
RP5-933K21.3,0.0,0.0,1.0,1.0
RP11-13P5.2,0.0,0.0,1.0,1.0
RP1-111C20.3,0.0,0.0,1.0,1.0
RP11-864I4.1,0.0,0.0,1.0,1.0
OR2A5,0.0,0.0,1.0,1.0
OR6B1,0.0,0.0,1.0,1.0
AC004853.1,0.0,0.0,1.0,1.0
RP11-13P5.1,0.0,0.0,1.0,1.0
RP4-669B10.3,0.0,0.0,1.0,1.0
EZR-AS1,0.0,0.0,1.0,1.0
FNDC1,0.0,0.0,1.0,1.0
OR4D6,0.0,0.0,1.0,1.0
OR4D10,0.0,0.0,1.0,1.0
RASA4B,0.0,0.0,1.0,1.0
RP11-125D12.1,0.0,0.0,1.0,1.0
RP11-125D12.2,0.0,0.0,1.0,1.0
C6orf99,0.0,0.0,1.0,1.0
RP11-31L22.3,0.0,0.0,1.0,1.0
OR5A2,0.0,0.0,1.0,1.0
OR2A42,0.0,0.0,1.0,1.0
OR5A1,0.0,0.0,1.0,1.0
RP11-52J3.3,0.0,0.0,1.0,1.0
RP11-52J3.2,0.0,0.0,1.0,1.0
RP3-403L10.3,0.0,0.0,1.0,1.0
CALCR,0.0,0.0,1.0,1.0
HEPACAM2,0.0,0.0,1.0,1.0
RP4-545C24.1,0.0,0.0,1.0,1.0
OR2A25,0.0,0.0,1.0,1.0
DLX6-AS1,0.0,0.0,1.0,1.0
CTAGE4,0.0,0.0,1.0,1.0
OR2A14,0.0,0.0,1.0,1.0
OR2A2,0.0,0.0,1.0,1.0
RP11-732M18.2,0.0,0.0,1.0,1.0
OR2A12,0.0,0.0,1.0,1.0
TAS2R41,0.0,0.0,1.0,1.0
RP11-697H9.3,0.0,0.0,1.0,1.0
TRBV12-2,0.0,0.0,1.0,1.0
RP11-3B12.5,0.0,0.0,1.0,1.0
RP11-3B12.3,0.0,0.0,1.0,1.0
CRHR2,0.0,0.0,1.0,1.0
RP11-3B12.2,0.0,0.0,1.0,1.0
INMT-FAM188B,0.0,0.0,1.0,1.0
PGA4,0.0,0.0,1.0,1.0
FLRT1,0.0,0.0,1.0,1.0
C11orf86,0.0,0.0,1.0,1.0
AC004691.5,0.0,0.0,1.0,1.0
RBM14-RBM4,0.0,0.0,1.0,1.0
PGA5,0.0,0.0,1.0,1.0
RP5-877J2.1,0.0,0.0,1.0,1.0
VWCE,0.0,0.0,1.0,1.0
LINC00525,0.0,0.0,1.0,1.0
GHRHR,0.0,0.0,1.0,1.0
ADCYAP1R1,0.0,0.0,1.0,1.0
C7orf77,0.0,0.0,1.0,1.0
RP11-807H17.1,0.0,0.0,1.0,1.0
RP4-777O23.1,0.0,0.0,1.0,1.0
PKD1L1,0.0,0.0,1.0,1.0
RP4-777O23.2,0.0,0.0,1.0,1.0
C7orf69,0.0,0.0,1.0,1.0
AC004593.3,0.0,0.0,1.0,1.0
AC007255.8,0.0,0.0,1.0,1.0
PRR15,0.0,0.0,1.0,1.0
AC007285.6,0.0,0.0,1.0,1.0
AC007285.7,0.0,0.0,1.0,1.0
LRRN3,0.0,0.0,1.0,1.0
GRM8,0.0,0.0,1.0,1.0
DOCK4-AS1,0.0,0.0,1.0,1.0
AC007036.6,0.0,0.0,1.0,1.0
AC000370.2,0.0,0.0,1.0,1.0
GS1-114I9.3,0.0,0.0,1.0,1.0
AC005276.1,0.0,0.0,1.0,1.0
AC004112.4,0.0,0.0,1.0,1.0
RP4-777O23.3,0.0,0.0,1.0,1.0
NEUROD6,0.0,0.0,1.0,1.0
LINC01447,0.0,0.0,1.0,1.0
AC006380.3,0.0,0.0,1.0,1.0
AC004869.3,0.0,0.0,1.0,1.0
PPP1R3A,0.0,0.0,1.0,1.0
RP11-264K23.1,0.0,0.0,1.0,1.0
RP11-89N17.4,0.0,0.0,1.0,1.0
RP5-921G16.1,0.0,0.0,1.0,1.0
RP11-89N17.3,0.0,0.0,1.0,1.0
CCL24,0.0,0.0,1.0,1.0
AC009262.2,0.0,0.0,1.0,1.0
NPSR1,0.0,0.0,1.0,1.0
TBX20,0.0,0.0,1.0,1.0
AC009531.2,0.0,0.0,1.0,1.0
AC007652.1,0.0,0.0,1.0,1.0
SYT7,0.0,0.0,1.0,1.0
TMEM229A,0.0,0.0,1.0,1.0
AC018647.3,0.0,0.0,1.0,1.0
AC083864.3,0.0,0.0,1.0,1.0
RP11-783K16.14,0.0,0.0,1.0,1.0
HRAT17,0.0,0.0,1.0,1.0
RP11-21A7A.3,0.0,0.0,1.0,1.0
RP11-89N17.2,0.0,0.0,1.0,1.0
AC004870.3,0.0,0.0,1.0,1.0
AC002463.3,0.0,0.0,1.0,1.0
CCDC129,0.0,0.0,1.0,1.0
PPP1R17,0.0,0.0,1.0,1.0
RP11-286N22.8,0.0,0.0,1.0,1.0
PVRIG,0.0,0.0,1.0,1.0
AC004901.1,0.0,0.0,1.0,1.0
LINC00997,0.0,0.0,1.0,1.0
RP11-265E18.1,0.0,0.0,1.0,1.0
RP5-921G16.2,0.0,0.0,1.0,1.0
AC011294.3,0.0,0.0,1.0,1.0
AC004869.2,0.0,0.0,1.0,1.0
RP11-89N17.1,0.0,0.0,1.0,1.0
RP11-286N22.10,0.0,0.0,1.0,1.0
LRRC10B,0.0,0.0,1.0,1.0
AC005162.4,0.0,0.0,1.0,1.0
AC000099.1,0.0,0.0,1.0,1.0
AC005162.5,0.0,0.0,1.0,1.0
RP11-286H14.8,0.0,0.0,1.0,1.0
AC004485.3,0.0,0.0,1.0,1.0
RP5-945F2.3,0.0,0.0,1.0,1.0
RP11-309L24.10,0.0,0.0,1.0,1.0
RP11-21A7A.4,0.0,0.0,1.0,1.0
NPY,0.0,0.0,1.0,1.0
NPVF,0.0,0.0,1.0,1.0
AC003985.1,0.0,0.0,1.0,1.0
RP5-978I12.1,0.0,0.0,1.0,1.0
RP11-655M14.12,0.0,0.0,1.0,1.0
CABP2,0.0,0.0,1.0,1.0
AC091705.1,0.0,0.0,1.0,1.0
RP11-309L24.2,0.0,0.0,1.0,1.0
AC003090.1,0.0,0.0,1.0,1.0
RP11-881M11.4,0.0,0.0,1.0,1.0
GNG3,0.0,0.0,1.0,1.0
AC007078.4,0.0,0.0,1.0,1.0
RP11-655M14.13,0.0,0.0,1.0,1.0
ABCA13,0.0,0.0,1.0,1.0
AC091770.3,0.0,0.0,1.0,1.0
AC073842.19,0.0,0.0,1.0,1.0
RP5-903G2.2,0.0,0.0,1.0,1.0
RP11-119D9.1,0.0,0.0,1.0,1.0
ALDH3B2,0.0,0.0,1.0,1.0
VWC2,0.0,0.0,1.0,1.0
AC006026.2,0.0,0.0,1.0,1.0
AC005522.7,0.0,0.0,1.0,1.0
GAL3ST4,0.0,0.0,1.0,1.0
RP11-881M11.2,0.0,0.0,1.0,1.0
TBX10,0.0,0.0,1.0,1.0
AC010971.1,0.0,0.0,1.0,1.0
STRIP2,0.0,0.0,1.0,1.0
AC006026.13,0.0,0.0,1.0,1.0
STK31,0.0,0.0,1.0,1.0
AC009508.1,0.0,0.0,1.0,1.0
CTD-2227E11.1,0.0,0.0,1.0,1.0
GPR152,0.0,0.0,1.0,1.0
PGA3,0.0,0.0,1.0,1.0
AC004549.6,0.0,0.0,1.0,1.0
LEP,0.0,0.0,1.0,1.0
C7orf57,0.0,0.0,1.0,1.0
AC073934.6,0.0,0.0,1.0,1.0
AP003774.1,0.0,0.0,1.0,1.0
SUN3,0.0,0.0,1.0,1.0
RP11-123O1.1,0.0,0.0,1.0,1.0
CTC-1337H24.4,0.0,0.0,1.0,1.0
PAX4,0.0,0.0,1.0,1.0
JAZF1-AS1,0.0,0.0,1.0,1.0
AP003419.11,0.0,0.0,1.0,1.0
AC000124.1,0.0,0.0,1.0,1.0
RP11-3P22.1,0.0,0.0,1.0,1.0
RP11-881M11.8,0.0,0.0,1.0,1.0
AC003088.1,0.0,0.0,1.0,1.0
AC000123.4,0.0,0.0,1.0,1.0
RP11-62J1.4,0.0,0.0,1.0,1.0
AC004009.3,0.0,0.0,1.0,1.0
KIAA0087,0.0,0.0,1.0,1.0
PRRT4,0.0,0.0,1.0,1.0
AC004947.2,0.0,0.0,1.0,1.0
C7orf71,0.0,0.0,1.0,1.0
HOXA10-HOXA9,0.0,0.0,1.0,1.0
OPN1SW,0.0,0.0,1.0,1.0
HOXA10-AS,0.0,0.0,1.0,1.0
FAM71F1,0.0,0.0,1.0,1.0
HOXA11,0.0,0.0,1.0,1.0
AC010655.1,0.0,0.0,1.0,1.0
HOXA11-AS,0.0,0.0,1.0,1.0
RP1-170O19.14,0.0,0.0,1.0,1.0
HOXA13,0.0,0.0,1.0,1.0
HOTTIP,0.0,0.0,1.0,1.0
RP1-170O19.17,0.0,0.0,1.0,1.0
EVX1-AS,0.0,0.0,1.0,1.0
EVX1,0.0,0.0,1.0,1.0
RP4-630C24.3,0.0,0.0,1.0,1.0
SPAM1,0.0,0.0,1.0,1.0
RP11-738B7.1,0.0,0.0,1.0,1.0
RP11-770G2.2,0.0,0.0,1.0,1.0
RP5-1006K12.1,0.0,0.0,1.0,1.0
RP4-742N3.1,0.0,0.0,1.0,1.0
TMEM151A,0.0,0.0,1.0,1.0
GLI3,0.0,0.0,1.0,1.0
RP11-703H8.9,0.0,0.0,1.0,1.0
LINC01448,0.0,0.0,1.0,1.0
AC010132.10,0.0,0.0,1.0,1.0
OVOL1,0.0,0.0,1.0,1.0
HYAL4,0.0,0.0,1.0,1.0
